Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
08:30:00,3.205813E+03,2.059730E+03,1.654208E-01,2.021726E-01,1.359943E+04,1.431003E+03,7.001165E-01,1.403575E-01,4.638813E+03,7.467924E+02,2.393150E-01,7.321967E-02,6.810291E+03,4.961944E+03,3.514407E-01,4.865943E-01
08:40:00,3.205813E+03,2.167240E+03,1.654208E-01,2.127384E-01,1.359943E+04,1.652489E+03,7.001165E-01,1.620973E-01,4.638813E+03,9.305239E+02,2.393150E-01,9.123701E-02,6.810291E+03,5.128275E+03,3.514407E-01,5.029005E-01
08:50:00,3.205813E+03,2.279038E+03,1.654208E-01,2.237238E-01,1.359943E+04,1.881434E+03,7.001165E-01,1.845713E-01,4.638813E+03,1.135665E+03,2.393150E-01,1.113522E-01,6.810291E+03,5.295747E+03,3.514407E-01,5.193191E-01
09:00:00,3.205813E+03,2.395072E+03,1.654208E-01,2.351234E-01,1.359943E+04,2.111034E+03,7.001165E-01,2.071115E-01,4.638813E+03,1.355715E+03,2.393150E-01,1.329274E-01,6.810291E+03,5.459390E+03,3.514407E-01,5.353625E-01
09:10:00,3.205813E+03,2.513717E+03,1.654208E-01,2.467778E-01,1.359943E+04,2.335568E+03,7.001165E-01,2.291571E-01,4.638813E+03,1.586952E+03,2.393150E-01,1.555966E-01,6.810291E+03,5.616692E+03,3.514407E-01,5.507839E-01
09:20:00,3.205813E+03,2.635127E+03,1.654208E-01,2.587011E-01,1.359943E+04,2.554195E+03,7.001165E-01,2.506240E-01,4.638813E+03,1.827027E+03,2.393150E-01,1.791290E-01,6.810291E+03,5.767048E+03,3.514407E-01,5.655241E-01
09:30:00,3.205813E+03,2.758408E+03,1.654208E-01,2.708073E-01,1.359943E+04,2.766118E+03,7.001165E-01,2.714339E-01,4.638813E+03,2.073406E+03,2.393150E-01,2.032764E-01,6.810291E+03,5.909952E+03,3.514407E-01,5.795335E-01
09:40:00,3.205813E+03,2.882125E+03,1.654208E-01,2.829564E-01,1.359943E+04,2.970580E+03,7.001165E-01,2.915121E-01,4.638813E+03,2.323599E+03,2.393150E-01,2.277953E-01,6.810291E+03,6.044848E+03,3.514407E-01,5.927576E-01
09:50:00,3.205813E+03,3.005554E+03,1.654208E-01,2.950779E-01,1.359943E+04,3.167131E+03,7.001165E-01,3.108142E-01,4.638813E+03,2.575310E+03,2.393150E-01,2.524617E-01,6.810291E+03,6.171500E+03,3.514407E-01,6.051735E-01
10:00:00,3.205813E+03,3.128013E+03,1.654208E-01,3.071049E-01,1.359943E+04,3.355208E+03,7.001165E-01,3.292848E-01,4.638813E+03,2.826305E+03,2.393150E-01,2.770573E-01,6.810291E+03,6.289527E+03,3.514407E-01,6.167438E-01
10:10:00,3.205813E+03,3.249012E+03,1.654208E-01,3.189889E-01,1.359943E+04,3.534559E+03,7.001165E-01,3.468990E-01,4.638813E+03,3.074636E+03,2.393150E-01,3.013919E-01,6.810291E+03,6.398942E+03,3.514407E-01,6.274698E-01
10:20:00,3.205813E+03,3.367761E+03,1.654208E-01,3.306525E-01,1.359943E+04,3.704707E+03,7.001165E-01,3.636097E-01,4.638813E+03,3.318294E+03,2.393150E-01,3.252691E-01,6.810291E+03,6.499329E+03,3.514407E-01,6.373109E-01
